Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
10/29/2016,690,722.01,688.352,713.99,1649.026224,1170810.062,710.0008748
10/30/2016,713.949,713.989,688,700.917,1750.780129,1228538.516,701.7091959
10/31/2016,700.079,708.899,685.7,698.919,982.6310455,687843.6609,700.0019631
11/1/2016,698.79,739.488,697.91,733.744,2336.219977,1702318.03,728.6634167
11/2/2016,733.742,747.07,722.89,747.07,1902.393632,1390994.834,731.1813969
11/3/2016,747.07,750.5,673.407,692.179,4169.139506,2969055.84,712.1507534
11/4/2016,692.902,709.998,682.311,706.036,1904.910013,1335331.335,700.9944434
11/5/2016,706.036,714.471,698.478,706.478,630.687729,445269.4688,706.0062347
11/6/2016,706.46,721.458,702.879,715.497,638.7440988,455551.024,713.198016
11/7/2016,715,715.413,700.16,707.345,917.3699814,648482.7196,706.8933285
11/8/2016,704.142,718.3,704.142,712.5,967.3491789,687939.3489,711.1592835
11/9/2016,712.69,745.492,708.682,722.4,2759.317961,2012924.626,729.5007875
11/10/2016,722.4,724.696,706,714,1231.380014,880205.5553,714.8122801
11/11/2016,713.503,718.99,712.002,717.75,719.8583946,515233.4253,715.7427476
11/12/2016,717.74,719.1,701.348,704,722.7137968,511313.5242,707.491024
11/13/2016,704.399,706.794,685.327,701.67,1072.468637,744557.9712,694.2468481
11/14/2016,702.7,709,697.791,706.994,785.108494,551283.5606,702.1750049
11/15/2016,706.999,717,706.081,711.31,848.9377132,604865.5595,712.4969832
11/16/2016,710.87,744.8,709,741.603,2465.339553,1804219.574,731.8341086
11/17/2016,741.875,760.814,733.3,739.1,3453.915169,2576195.024,745.8767508
11/18/2016,739.088,754,733.01,752.232,1730.442485,1292807.735,747.096622
11/19/2016,752.232,763.11,735,751.99,1420.026691,1063849.881,749.1759753
11/20/2016,751.99,757,713,729.677,1413.783356,1040870.881,736.2308212
11/21/2016,731,741,728.33,738,545.090343,401128.8474,735.8942469
11/22/2016,737.999,752.614,733.83,749.76,1806.77464,1344081.354,743.9120098
11/23/2016,749.76,750,731.06,741.98,1283.534229,951089.0147,740.9923265
11/24/2016,742.489,745.11,730,738.44,867.1983953,639044.0229,736.9063716
11/25/2016,740.459,743,730.345,742.14,985.0119726,726782.7575,737.8415469
11/26/2016,742.479,743.3,726,733.17,678.2360924,497753.482,733.8941227
11/27/2016,733.26,739,727.2,729.93,637.7899272,467340.1648,732.7493661
11/28/2016,729.885,736.071,728.1,734.17,819.2405423,600596.8446,733.1141632
11/29/2016,734.173,735.555,728.5,732,1062.335074,778764.7268,733.0688273
11/30/2016,732,743.559,731.015,742.396,1169.44117,864505.0566,739.2462987
12/1/2016,742.396,754.5,740.89,752.489,1292.503467,968446.9382,749.2799542
12/2/2016,753.999,781.976,752.633,773.499,2472.77886,1900991.72,768.7673776
12/3/2016,773.501,773.509,757.12,764.745,667.6922256,512321.8965,767.3024739
12/4/2016,765.897,772.57,762.43,769,561.9478395,430724.7277,766.4852456
12/5/2016,769,770,745.928,752.079,1724.437424,1302049.635,755.0576304
12/6/2016,752.079,760.03,750.101,758.383,1157.993971,877009.9469,757.3527744
12/7/2016,758,770,753.779,765.011,812.3359241,620613.2729,763.9859995
12/8/2016,765.008,779.499,762.001,768.288,801.5643118,617438.2928,770.2916456
12/9/2016,768.834,774.999,767,771.668,813.7855693,628379.5746,772.1684904
12/10/2016,773.588,778.555,771.239,775,694.8646042,538547.7186,775.0397925
12/11/2016,775.421,775.421,762.02,771.681,628.4658587,482280.2921,767.3929863
12/12/2016,771.325,783.263,768.702,778.074,1031.133971,802088.7733,777.8705738
12/13/2016,778.226,789,770.001,778.72,1060.568541,828032.9674,780.7444169
12/14/2016,778,783.086,774,777.559,912.3510876,711122.9764,779.440049
12/15/2016,777.56,781.498,776.526,778.11,757.4429142,590217.9373,779.2243168
12/16/2016,778.5,785.979,776,785.41,1067.247428,834453.8057,781.8747405
12/17/2016,785.41,795,785.33,792.969,628.4226104,497252.5683,791.2709696
12/18/2016,792.989,794.44,786.5,794.211,368.0092441,291028.2628,790.8178055
12/19/2016,791.371,794.44,790.5,792.54,652.2023605,516552.6193,792.0128024
12/20/2016,791.686,806.099,790,801.249,1204.588222,958433.2036,795.6521459
12/21/2016,800.199,830,796.474,830,1934.643496,1585167.096,819.3587601
12/22/2016,829.999,877.994,826.02,860,2489.420951,2134816.32,857.5553763
12/23/2016,860.07,922.93,859.01,918.19,4130.372082,3708663.69,897.900629
12/24/2016,918.2,923.869,884.33,895.47,1563.142456,1410126.349,902.109941
12/25/2016,895.399,900.344,853.368,896.799,1642.719543,1437419.047,875.0240133
12/26/2016,896.72,917.53,888.96,901.501,1837.279657,1654915.109,900.7420851
12/27/2016,904.609,939,900,933,1772.724888,1642897.215,926.7637786
12/28/2016,936.934,979.99,935.35,978.001,3290.4234,3165620.415,962.070843
12/29/2016,979.87,982,950,974.32,2551.012223,2475452.078,970.380328
12/30/2016,974.32,974.32,920.017,960.769,2162.442584,2059676.018,952.4766268
12/31/2016,960.66,971.726,940.013,967.45,779.9047246,747148.4739,957.9996766
1/1/2017,968.75,1010,961.37,996.121,1478.190662,1465463.387,991.389964
1/2/2017,999.497,1034.931,997.02,1017.791,2307.095318,2344982.286,1016.421934
1/3/2017,1019.997,1039.838,1010,1038.25,1669.605756,1707734.604,1022.837037
1/4/2017,1039.309,1150,997.23,1133.219,5566.104358,6092681.217,1094.604202
1/5/2017,1133.219,1156.9,879.01,1005.99,8500.093267,8598197.283,1011.541522
1/6/2017,1004.41,1059.196,868.384,895.723,5748.617847,5367624.239,933.7243111
1/7/2017,898.43,912.668,804,908,5257.781514,4542122.708,863.8857844
1/8/2017,912.654,939.998,890,916.939,1997.574542,1831407.117,916.8154073
1/9/2017,913.121,916.829,878,905.01,1317.286175,1180508.055,896.1667379
1/10/2017,905.062,916.687,898.1,909.517,1198.199894,1089255.787,909.076851
1/11/2017,909.999,924.59,765.432,789.884,9817.798898,8069155.467,821.8904818
1/12/2017,783,837.999,756.001,807.794,4234.770534,3363647.62,794.2927706
1/13/2017,809.979,839,776.81,832.9,2988.122399,2422536.604,810.7220122
1/14/2017,834,846.946,811,818.651,1682.154764,1400387.206,832.4960555
1/15/2017,821.559,833,811.93,827.139,1182.960945,970940.7737,820.7716222
1/16/2017,825.951,840.6,822.145,832.806,1343.440342,1119135.084,833.0366814
1/17/2017,834.634,920,832.98,906.393,4616.877706,4096050.649,887.1906318
1/18/2017,909.27,917,852.111,892.311,3303.90896,2930865.549,887.0902872
1/19/2017,892.402,909,888,900.11,2525.667195,2269988.776,898.7679693
1/20/2017,900.238,907.104,885,898.619,1625.593626,1460085.265,898.1858945
1/21/2017,896.589,928.081,896.082,925.298,2087.000908,1915209.557,917.6850616
1/22/2017,925.298,939.91,888,925.01,1996.77029,1838141.619,920.5573765
1/23/2017,925.27,929.92,912.622,917.968,1195.207696,1102593.668,922.512189
1/24/2017,917.72,930,882.576,887.985,3501.549696,3163133.819,903.3525419
1/25/2017,885.71,903.325,885.694,896.89,1274.429055,1139977.924,894.5008904
1/26/2017,896.89,921.78,895.543,914.926,1179.801098,1073304.842,909.7337207
1/27/2017,915.79,925,910,922.299,1444.899265,1327055.998,918.4418808
1/28/2017,921.45,923.63,917.01,918.359,726.5883797,668987.1084,920.7236547
1/29/2017,920.749,923.76,915.702,915.702,599.4486024,550462.6152,918.2815891
1/30/2017,916,925,915,920.58,1286.162582,1184147.156,920.6823242
1/31/2017,920.63,974.969,919.002,969.739,3305.755467,3143200.87,950.8267934
2/1/2017,968.166,990,964.989,988.789,2383.458978,2327683.756,976.5990425
2/2/2017,988.79,1013.991,975.975,1009.996,2584.644854,2579797.127,998.1244129
2/3/2017,1008.22,1037.519,981.761,1015.21,3197.935496,3239948.629,1013.13758
2/4/2017,1016.291,1046.501,1001.796,1029.393,1805.75454,1848634.917,1023.746515
2/5/2017,1032.364,1036,1005.4,1017.886,1148.186218,1169751.734,1018.782246
2/6/2017,1015.35,1029.91,1013.75,1027.01,808.938483,828904.4097,1024.681638
2/7/2017,1028.45,1055,1023.823,1050.998,1958.677038,2045431.172,1044.29221
2/8/2017,1054.214,1069.91,1025.4,1055.838,2968.710435,3118006.953,1050.290024
2/9/2017,1053.497,1079.91,940.006,988.38,6762.988041,6714456.824,992.8239978
2/10/2017,987.431,1010,948.208,1002.726,2778.28262,2717341.803,978.0652923
2/11/2017,998.824,1018.488,993.001,1011.004,1312.082524,1323113.931,1008.407556
2/12/2017,1010.599,1013.695,999,1001.017,825.8359894,830305.8127,1005.412483
2/13/2017,1001.033,1010,982.01,996.391,1314.361981,1309698.792,996.4521274
2/14/2017,999.028,1025,992.094,1016.472,1851.332384,1871598.594,1010.946824
2/15/2017,1015.05,1020,1001.302,1015.75,1248.519399,1266122.09,1014.098853
2/16/2017,1016.739,1047.43,1015.75,1039.872,1918.297368,1982631.643,1033.537175
2/17/2017,1038.502,1063.923,1035.998,1052.065,2165.198877,2272972.943,1049.775596
2/18/2017,1052,1069.794,1051,1058.909,1467.389183,1559070.24,1062.479033
2/19/2017,1058.88,1063,1042.952,1055.61,520.1517987,548008.1646,1053.554301
2/20/2017,1055.588,1093.327,1045.471,1088.68,1440.870518,1536195.626,1066.157998
2/21/2017,1088.67,1132.741,1080,1128.458,2575.180165,2842612.798,1103.850067
2/22/2017,1125.771,1139.999,1102.56,1125.669,2198.076014,2470387.143,1123.886129
2/23/2017,1122.092,1193.43,1122.092,1182,3010.45673,3484088.732,1157.328952
2/24/2017,1177.781,1214.973,1056.658,1185,4999.213948,5850430.832,1170.270145
2/25/2017,1174.574,1185,1120.403,1146.834,2223.268882,2571486.607,1156.624207
2/26/2017,1147.454,1184.44,1130,1167,1722.746366,2000925.717,1161.47435
2/27/2017,1167,1196.991,1161.98,1190.211,1837.690055,2176920.131,1184.595914
2/28/2017,1191.83,1208.5,1175.808,1180,2027.081655,2414543.857,1191.142869
3/1/2017,1181.998,1229.998,1177.179,1225,2248.942552,2727608.918,1212.840638
3/2/2017,1228.71,1282.385,1212.421,1254,2886.5383,3595171.567,1245.495882
3/3/2017,1254,1288,1235.278,1276.999,2729.154615,3453515.387,1265.415806
3/4/2017,1277,1280.235,1232.499,1261.266,1414.872367,1782784.536,1260.032055
3/5/2017,1264.63,1277.724,1237.775,1267.984,1203.812158,1514302.959,1257.922965
3/6/2017,1268.01,1279.91,1257.384,1275,1005.161842,1279617.119,1273.045857
3/7/2017,1274.904,1279.9,1158.448,1224.917,4081.777129,5023497.429,1230.713307
3/8/2017,1234.455,1238.11,1131.342,1143.387,3161.963807,3743742.586,1183.992865
3/9/2017,1143.388,1205.396,1105,1187.194,2289.801348,2677938.681,1169.506989
3/10/2017,1185.201,1310.982,968,1111,8294.810049,9482389.698,1143.17141
3/11/2017,1107.563,1191.088,1105.002,1174.969,3741.857177,4327658.751,1156.553697
3/12/2017,1174.82,1231.942,1138,1224.369,1965.523624,2335674.319,1188.321672
3/13/2017,1224.199,1241.058,1180,1230,4085.584838,4979973.547,1218.913263
3/14/2017,1229.991,1259.722,1218,1243.995,2525.734718,3129168.478,1238.914148
3/15/2017,1245.927,1259,1238.503,1252.92,2410.086248,3016281.575,1251.52433
3/16/2017,1252.95,1255.92,1025,1165.1,6834.245689,8131355.512,1189.795609
3/17/2017,1165.1,1165.1,983.9,1021.16,8378.760569,9163298.683,1093.634149
3/18/2017,1030.249,1079.999,923.601,954.988,6809.696033,6752911.62,991.6612411
3/19/2017,950.999,1039.998,943.896,1017.937,4299.73879,4292828.408,998.3928368
3/20/2017,1007.44,1039.998,902,1030,3228.560272,3277990.108,1015.310179
3/21/2017,1029.999,1114.996,1029.999,1110.368,3491.839451,3763874.705,1077.906003
3/22/2017,1109.99,1113,975.626,1032.01,3833.960108,3993469.087,1041.604235
3/23/2017,1030.01,1052.63,1006.4,1024.03,2445.784698,2527754.779,1033.514839
3/24/2017,1025.002,1033,911.23,921.302,4800.939199,4675368.433,973.8445414
3/25/2017,921.817,960,881.891,951.079,4831.807784,4456628.789,922.3522515
3/26/2017,951.27,994.569,923.005,961.875,2850.426285,2740527.736,961.4448724
3/27/2017,958.73,1044.437,948.323,1039.851,3334.314788,3344420.517,1003.030826
3/28/2017,1039.961,1067.8,1016.127,1043.281,4578.764176,4772040.779,1042.211522
3/29/2017,1043.3,1060.06,1006.898,1043.43,3867.977547,3998225.731,1033.673459
3/30/2017,1042.141,1057.51,1022.79,1040,3219.426276,3334838.894,1035.848815
3/31/2017,1040.001,1088.959,1040.001,1079.78,3657.230426,3889678.359,1063.55846
4/1/2017,1080.03,1108.218,1070,1091.726,2543.24791,2764629.799,1087.046917
4/2/2017,1096.008,1117.955,1081,1107.459,3050.132331,3357947.014,1100.918468
4/3/2017,1107.221,1161.4,1107.221,1148.428,4134.647228,4698592.058,1136.394909
4/4/2017,1149.967,1165.648,1125,1141.998,3244.897957,3715635.482,1145.070055
4/5/2017,1141.999,1146.883,1112.729,1138.16,2280.801292,2578486.486,1130.517812
4/6/2017,1138.21,1206.794,1138.21,1191.56,3858.67519,4524307.329,1172.502765
4/7/2017,1191.74,1205,1175.203,1191.88,1736.14683,2071180.27,1192.975291
4/8/2017,1194.213,1204.999,1170.82,1182.47,1226.288965,1456701.485,1187.894148
4/9/2017,1182.469,1220,1175.392,1211,1929.768078,2315191.633,1199.725324
4/10/2017,1209.66,1219,1189.449,1211.23,1624.628908,1966461.732,1210.40671
4/11/2017,1213.29,1234.622,1198,1223.499,1381.258067,1682894.448,1218.378005
4/12/2017,1223.499,1230.411,1210.535,1219.149,1511.849959,1845401.786,1220.624954
4/13/2017,1218.615,1219.5,1151,1174.13,2865.656246,3397944.518,1185.747426
4/14/2017,1175.899,1197.992,1168.953,1187.991,1638.363791,1944823.411,1187.052242
4/15/2017,1188,1198.18,1170.057,1175.008,1139.763554,1353099.598,1187.175702
4/16/2017,1180.53,1193.33,1175,1180.998,660.7788003,781637.3036,1182.903119
4/17/2017,1180.994,1210.986,1175,1197.5,1856.537189,2212497.453,1191.733441
4/18/2017,1200.398,1218,1197.1,1202.378,2141.017208,2586888.007,1208.251852
4/19/2017,1202.39,1212.563,1197.1,1204.2,1959.432279,2360717.096,1204.796472
4/20/2017,1209,1249.478,1206.34,1241.877,2311.652477,2840285.008,1228.681662
4/21/2017,1241.873,1254.91,1236.01,1248.999,1985.638032,2473088.408,1245.488034
4/22/2017,1248.985,1250.985,1212,1235.488,1659.24103,2051788.566,1236.582587
4/23/2017,1235.397,1245,1228,1242.48,1303.852949,1614833.629,1238.509012
4/24/2017,1244.32,1259.496,1234.097,1251.016,1587.454151,1978572.589,1246.380935
4/25/2017,1252.3,1280,1248.42,1276.07,1624.237084,2057574.113,1266.794197
4/26/2017,1276.349,1314.701,1269.001,1290.521,3355.714164,4345486.022,1294.951181
4/27/2017,1290.52,1345.466,1290.511,1333.7,3316.588995,4378275.571,1320.114002
4/28/2017,1335.493,1355.55,1292.14,1328.64,3550.728298,4697843.371,1323.064728
4/29/2017,1322.92,1339.229,1312,1335.926,2124.549597,2819618.497,1327.16059
4/30/2017,1335.927,1352,1309.37,1350.717,1779.967689,2364721.902,1328.519566
5/1/2017,1344.601,1438.874,1325.76,1397.234,5314.138242,7349853.637,1383.075355
5/2/2017,1397.237,1471.569,1381.436,1455.2,5160.183449,7386740.777,1431.488018
5/3/2017,1454.501,1523.777,1446.247,1513.599,5193.276395,7678098.506,1478.469067
5/4/2017,1513.598,1618.6,1450,1535.415,9172.901483,14131748.34,1540.597418
5/5/2017,1535.418,1597.901,1491.335,1518.031,7859.931971,12175821.69,1549.100137
5/6/2017,1514.473,1572.999,1513.705,1535.422,3478.676507,5378467.607,1546.124682
5/7/2017,1535.422,1563.363,1358,1505.164,5592.76035,8437739.076,1508.689546
5/8/2017,1505.164,1677.399,1485.982,1670.059,7031.978864,11173579.24,1588.966557
5/9/2017,1668.525,1768.681,1639.004,1721.749,8209.652564,14032044.9,1709.213002
5/10/2017,1721.751,1794,1685,1782,5282.781347,9234161.132,1747.973373
5/11/2017,1781.999,1886.616,1753.349,1836.059,7053.158543,12896195.22,1828.428375
5/12/2017,1830.001,1837.981,1639,1698.188,6996.654217,12184863.77,1741.52722
5/13/2017,1698.188,1795.633,1608.001,1783.57,5521.861341,9355472.214,1694.260619
5/14/2017,1785,1818,1752.85,1788.04,2598.56418,4641873.728,1786.322526
5/15/2017,1787.88,1795.16,1699.12,1739.75,4579.845224,7953515.106,1736.634038
5/16/2017,1739.75,1791.262,1701,1786.85,6118.349732,10677506.73,1745.161228
5/17/2017,1786.841,1880,1763.403,1836.056,7585.591188,13840376.1,1824.561298
5/18/2017,1836.05,2589,1821.072,1900,6693.382452,12585954.45,1880.357881
5/19/2017,1899.001,1971.994,1851.535,1961.793,7582.811219,14602858.19,1925.78422
5/20/2017,1961.793,2046.477,1957,2039.114,6004.578791,11957237.13,1991.35319
5/21/2017,2039.115,2096.837,1990,2011.106,5935.44935,12062421.04,2032.267538
5/22/2017,2007.227,2197.192,1900.1,2085.992,9816.821748,20623116.13,2100.793582
5/23/2017,2080.052,2249.998,2079.251,2231.967,7547.278184,16306205.76,2160.541239
5/24/2017,2233.975,2474.72,2231.967,2408.24,9468.728442,22171468.89,2341.5466
5/25/2017,2408.24,2722.237,2201,2259.2,14233.47471,35472298.53,2492.174206
5/26/2017,2259.2,2573.693,2030,2203.709,10871.99886,25238887.38,2321.457877
5/27/2017,2199.787,2290,1812.99,2008,12534.39915,25222205.4,2012.238888
5/28/2017,1995.016,2270,1995.016,2137.213,7017.335738,15014667.32,2139.653549
5/29/2017,2129.343,2326.33,2051.681,2245.273,4466.552589,9850285.269,2205.344071
5/30/2017,2259.4,2315.38,2133,2159.097,7795.44975,17455992.54,2239.254065
5/31/2017,2158.015,2334.739,2130,2291.301,8836.661993,19778773.59,2238.263001
6/1/2017,2291.301,2456.11,2291.301,2399,10561.40087,25156075.4,2381.888133
6/2/2017,2399.981,2497.65,2371.154,2487.183,7019.745624,16999229.18,2421.630369
6/3/2017,2485.432,2588.773,2450.409,2549.719,5467.767143,13797104.69,2523.352646
6/4/2017,2549.692,2570,2480,2520.551,5772.876827,14546142.44,2519.738924
6/5/2017,2522.768,2692.373,2515,2690,6539.226523,17027420.35,2603.889051
6/6/2017,2690.999,2934.278,2690.999,2867,11717.21478,33024286.87,2818.44171
6/7/2017,2871.9,2885,2630,2690.001,7816.343358,21816095.3,2791.087124
6/8/2017,2693.002,2818.052,2615.99,2811.631,5274.324027,14492800.24,2747.802404
6/9/2017,2810.339,2865.339,2793.11,2816.467,3812.553539,10780698.08,2827.684377
6/10/2017,2816.463,2907.924,2787.891,2816.269,6116.969166,17396389.44,2843.955719
6/11/2017,2816.214,2929.998,2781.893,2924.879,4738.19158,13521303.21,2853.684361
6/12/2017,2924.876,2948,2400,2609.442,10270.90367,27774647.41,2704.206786
6/13/2017,2609.442,2778.164,2601,2710,7200.412944,19452035.23,2701.516618
6/14/2017,2710,2797.903,2318.43,2452.686,10307.68886,27015229.31,2620.881332
6/15/2017,2456.602,2510.761,2075.329,2428.707,15725.06862,36601127.35,2327.565509
6/16/2017,2428.72,2526.35,2308.311,2470.303,8199.123962,20045403.55,2444.822599
6/17/2017,2470.316,2678,2420.891,2642.243,5840.431405,14934673.06,2557.118134
6/18/2017,2646.838,2670.158,2460.001,2497.762,7006.945745,18017797.39,2571.419567
6/19/2017,2500.724,2592,2484.822,2584.858,6459.403407,16498742.52,2554.220797
6/20/2017,2584.859,2768,2579,2705.1,6385.093055,16993358.36,2661.41123
6/21/2017,2705.1,2764.963,2570,2644.968,6443.298219,17282608.74,2682.261188
6/22/2017,2644.969,2735.31,2588.547,2684.987,4830.253255,12876933.06,2665.891906
6/23/2017,2684.98,2725,2660.112,2668,3467.611845,9355391.797,2697.935125
6/24/2017,2668,2701.788,2500,2547.431,4388.75826,11390390.96,2595.356201
6/25/2017,2555.092,2601.527,2408,2490.126,5293.369941,13319462.35,2516.253822
6/26/2017,2490.126,2535.779,2210,2405,9803.020964,23567211.2,2404.076385
6/27/2017,2404.374,2540.054,2257.008,2538.01,9163.272708,21876403.78,2387.400711
6/28/2017,2538.01,2600,2444.437,2554.021,7936.5598,20081146.95,2530.207981
6/29/2017,2554.014,2579.998,2498.003,2526.074,5462.742033,13921520.6,2548.449206
6/30/2017,2526.074,2547.953,2419.238,2445,5522.984364,13830826.66,2504.230639
7/1/2017,2443.36,2500,2364.01,2392.948,5294.89213,12878057.7,2432.166206
7/2/2017,2393,2525,2344,2505.571,5874.651099,14340696.36,2441.114565
7/3/2017,2500.911,2587.999,2469.212,2546.73,6427.103248,16224119.25,2524.328399
7/4/2017,2546.73,2647.65,2546.729,2599.071,5916.616917,15384088.8,2600.149547
7/5/2017,2597.708,2628.386,2536.011,2611.387,5114.569597,13182329.76,2577.407445
7/6/2017,2610.74,2620,2575.338,2605.641,3528.72319,9163823.259,2596.92324
7/7/2017,2606.8,2613.993,2470.201,2506.928,4956.849364,12571742.25,2536.236493
7/8/2017,2506.928,2552.639,2470.201,2547.847,5186.474706,13010444.55,2508.533309
7/9/2017,2547.017,2560.417,2494,2499.001,2608.345713,6609965.555,2534.16007
7/10/2017,2499.12,2522.775,2265,2339.229,8795.772517,21295128.05,2421.063984
7/11/2017,2336.317,2404.178,2252.845,2302.2,9926.801636,23125151.92,2329.567244
7/12/2017,2302.2,2416.512,2235,2373.846,7603.574011,17795928.95,2340.468959
7/13/2017,2373.845,2417.084,2310,2336.402,6113.583677,14456555.83,2364.661481
7/14/2017,2338.641,2352.698,2133.77,2216.177,7547.155766,16947010.79,2245.483109
7/15/2017,2216.178,2218.894,1956.202,1972.07,11774.54434,24274792.55,2061.633287
7/16/2017,1969.999,2042.87,1809,1907.239,13840.30336,26477475.46,1913.070456
7/17/2017,1905.05,2225.7,1905.002,2217,12866.56422,26560598.72,2064.311674
7/18/2017,2217,2400,2144.94,2310.8,15041.49951,34298855.43,2280.281656
7/19/2017,2310.801,2400,2212.484,2254.998,9367.33941,21611005.48,2307.059085
7/20/2017,2254.998,2934.44,2254.64,2854.882,16465.54373,43030512.91,2613.367261
7/21/2017,2854.882,2870,2614.7,2670,12131.70914,33139871.7,2731.673775
7/22/2017,2670,2875,2651.961,2831.131,8247.07932,22997462.27,2788.558394
7/23/2017,2833.599,2855,2672.26,2761.2,8021.956636,22257376.35,2774.557052
7/24/2017,2761,2809.377,2720.001,2755.898,5221.133691,14414656.93,2760.828928
7/25/2017,2755.898,2774.996,2440.211,2556.002,10789.66211,27862832.79,2582.363794
7/26/2017,2565,2617.013,2414.612,2525,9942.970117,24817822.78,2496.017034
7/27/2017,2526.699,2695.999,2511.166,2675.392,6869.444072,17751186.21,2584.079006
7/28/2017,2676.988,2851.954,2671.011,2800,9163.836091,25326415.81,2763.735139
7/29/2017,2808.971,2808.999,2678.588,2715.999,7068.390989,19334018.72,2735.278616
7/30/2017,2716,2799,2653,2799,4432.019445,12028854.58,2714.07983
7/31/2017,2798.999,2910,2723,2876.133,7421.359309,20858806.18,2810.644965
8/1/2017,2876.133,2970,2599,2727.027,13128.83403,36518804.64,2781.572572
8/2/2017,2727.975,2761.514,2650,2700.8,6560.85695,17774609.62,2709.190241
8/3/2017,2700.9,2808.88,2697.7,2797.034,6069.833558,16686358.82,2749.063653
8/4/2017,2797.034,2888.2,2771.011,2875.968,5969.506676,16959799.41,2841.072192
8/5/2017,2875.967,3350,2870,3256.31,12846.28776,40692195.81,3167.622941
8/6/2017,3256.31,3299.1,3177.77,3235.032,5412.319295,17563145.75,3245.031342
8/7/2017,3236.994,3447.887,3191,3395,6389.085238,21269097.72,3328.973856
8/8/2017,3395,3492,3350,3430.52,7446.405891,25533644.34,3428.98906
8/9/2017,3430.52,3444.9,3252,3371.878,6149.159968,20626418.23,3354.347315
8/10/2017,3370,3470,3340,3433.989,3997.944051,13688579.34,3423.904679
8/11/2017,3434.099,3735.199,3425.006,3670,5731.536838,20353460.52,3551.134905
8/12/2017,3669.618,3975,3637.34,3884.626,8296.376634,31690179.48,3819.76143
8/13/2017,3889.09,4232.71,3841.468,4084,11504.37121,46475746.08,4039.833662
8/14/2017,4084,4423,3970,4355.662,9768.30275,41156375.01,4213.257519
8/15/2017,4350.021,4484.29,3821,4172.2,12347.20832,51230382.3,4149.146996
8/16/2017,4170.8,4399,3950,4388,7600.447025,31826109.3,4187.399662
8/17/2017,4381.01,4479,4200,4291,7641.769694,33215013.35,4346.508031
8/18/2017,4291,4354.996,3980,4141,9739.865739,40865531.1,4195.697579
8/19/2017,4130,4211.683,4002.636,4179.733,5163.253241,21279685.68,4121.371679
8/20/2017,4184.937,4198,4066,4078.244,4318.746071,17768435.83,4114.258059
8/21/2017,4076.001,4116.969,3996,4005.704,5070.671144,20508373.15,4044.50862
8/22/2017,4007.398,4169.994,3620,4104.9,10243.52457,40150470.07,3919.595235
8/23/2017,4104.9,4279.99,4081.4,4151,5552.179238,23200143.29,4178.565261
8/24/2017,4150.999,4380,4145,4334.682,4475.348732,18952597.6,4234.887322
8/25/2017,4334.999,4465,4313.99,4390.989,4496.683203,19725736.69,4386.730353
8/26/2017,4391.5,4392.1,4271.1,4351.749,2665.751145,11541704.03,4329.625461
8/27/2017,4360.4,4409.999,4326,4338.46,2241.111838,9754880.465,4352.696862
8/28/2017,4338.458,4399,4188.128,4387.828,4706.675062,20222848.5,4296.631535
8/29/2017,4387.699,4665.446,4346.1,4590.169,5540.051501,25044673.17,4520.657103
8/30/2017,4590.168,4641.999,4490,4579.75,4005.989105,18331754.76,4576.087024
8/31/2017,4581.12,4760,4576.83,4737.27,4116.622016,19264637.17,4679.719705
9/1/2017,4737.02,4919.95,4702.11,4919.9,4476.539582,21552804.02,4814.612632
9/2/2017,4919.9,4965,4528,4630.4,7544.286731,35527677.77,4709.216263
9/3/2017,4630.45,4745,4463.846,4645,5063.755231,23353471.02,4611.887809
9/4/2017,4645,4660,4156.35,4344.11,9061.145729,39731532.14,4384.824318
9/5/2017,4344.11,4543.2,4140.5,4464.03,6853.204843,29755278.31,4341.804891
9/6/2017,4457.02,4699.9,4450,4641.6,4857.90857,22415126.63,4614.151605
9/7/2017,4651.1,4730,4550,4660,3747.282207,17386137.14,4639.665812
9/8/2017,4659.8,4705.1,4139.1,4385,8247.466995,36547942.57,4431.414226
9/9/2017,4385.1,4445,4210.1,4342.3,3544.921066,15381259.87,4338.956941
9/10/2017,4354.7,4386.8,4114,4287.1,4165.947233,17678175.67,4243.494861
9/11/2017,4287.3,4397.4,4151.5,4226.2,4285.284789,18198755.68,4246.801922
9/12/2017,4224.7,4399,4115.1,4173.6,5586.037955,23732180.79,4248.481836
9/13/2017,4176.6,4183.1,3753.1,3882.2,11043.21298,43307288.7,3921.620345
9/14/2017,3880.7,3947.9,3215,3254.2,16615.49427,58524616.05,3522.29161
9/15/2017,3254.4,3849,2995.5,3739.6,21846.76696,74354277.14,3403.445338
9/16/2017,3739.7,3940,3611,3716.4,8378.222271,31595479.13,3771.14358
9/17/2017,3716.4,3821.8,3525.5,3719,4515.483149,16612450.13,3678.99726
9/18/2017,3718.8,4135,3710,4091.5,7398.928285,29481593.34,3984.576172
9/19/2017,4093.7,4113,3863,3911,7331.025153,29086601.8,3967.603602
9/20/2017,3912.3,4059,3821.4,3863.1,4828.395861,19032077.12,3941.697754
9/21/2017,3863.1,3916.9,3578,3623.9,7093.678113,26539200.76,3741.246831
9/22/2017,3623.9,3763.5,3525.1,3606.8,5016.900723,18183003.02,3624.349777
9/23/2017,3599.7,3830.3,3570.1,3789,4144.048657,15520697.61,3745.298112
9/24/2017,3789.5,3792.9,3635.1,3672.7,2723.611742,10089298.65,3704.382124
9/25/2017,3670,3976.9,3670,3924,5156.386341,19883180.42,3856.03
